Character ID,Character Name,Species,Episode Count,Avg Rating (Weighted),Total IMDB Votes,Series,Popularity Score
2020,Genghis Khan,Unknown,1,6.6,34,TOS,2.347
6722,Yarnek,Excalbian,1,6.6,34,TOS,2.347
5617,Shempo,Human,1,8.1,17,LD,2.341
6501,Vindicta,Human,1,8.1,17,LD,2.341
3606,Lemonts,Human,1,8.1,17,LD,2.341
6140,The Spectre,Unknown,1,7.1,26,VOY,2.34
6507,Viorsa,Viorsa's species,1,7.1,26,VOY,2.34
3690,Little Woman,Viorsa's species,1,7.1,26,VOY,2.34
2770,Jarvin,Human,1,7.1,26,VOY,2.34
6131,The Clown,Viorsa's species,1,7.1,26,VOY,2.34
3418,Krax,Ferengi,1,7.0,27,DS9,2.333
4479,Nava,Ferengi,1,7.0,27,DS9,2.333
6367,Turot,Ferengi,1,7.0,27,DS9,2.333
2413,Hoex,Ferengi,1,7.0,27,DS9,2.333
3461,Kushell,Coalition of Madena species,1,6.2,42,TNG,2.332
5321,Ronald B. Moore,Human,1,6.2,42,TNG,2.332
602,Benzan,Coalition of Madena species,1,6.2,42,TNG,2.332
1365,Debin,Coalition of Madena species,1,6.2,42,TNG,2.332
500,B.G. Robinson,Human,1,6.2,42,TNG,2.332
6716,Yanar,Coalition of Madena species,1,6.2,42,TNG,2.332
4856,Philana,Platonian,1,6.5,35,TOS,2.329
1693,Eraclitus,Platonian,1,6.5,35,TOS,2.329
1445,Dionyd,Platonian,1,6.5,35,TOS,2.329
4745,Parmen,Platonian,1,6.5,35,TOS,2.329
178,Alexander,Platonian,1,6.5,35,TOS,2.329
3395,Korzak,Karemma,1,8.6,14,LD,2.329
4194,Mesk,Orion,1,8.6,14,LD,2.329
1680,Endar,Talarian,1,6.4,37,TNG,2.328
3000,Jono,Human,1,6.4,37,TNG,2.328
1092,Connaught Rossa,Human,1,6.4,37,TNG,2.328
4321,Moira Rossa,Human,1,6.4,37,TNG,2.328
1094,Connor Rossa,Human,1,6.4,37,TNG,2.328
2457,Hutchinson,Human,1,6.6,33,TNG,2.327
2742,Jane Taylor,Human,1,7.9,18,ENT,2.326
2148,Gramm,Unknown,1,7.4,22,DS9,2.32
211,Allos,Allos' species,1,7.4,22,VOY,2.32
2858,Jillur Gueta,Bajoran,1,7.4,22,DS9,2.32
1384,Dell,Human,1,7.4,22,VOY,2.32
3698,Lobo,Unknown,1,7.4,22,DS9,2.32
779,Brin Tusk,Unknown,1,7.4,22,DS9,2.32
3144,Kara Polus,Unknown,1,7.4,22,DS9,2.32
3959,Marat Kobar,Unknown,1,7.4,22,DS9,2.32
571,Belar,Bajoran,1,7.4,22,DS9,2.32
5313,Romara,Unknown,1,7.4,22,DS9,2.32
6182,Thrax,Cardassian,1,7.4,22,DS9,2.32
6201,Timor Landi,Bajoran,1,7.4,22,DS9,2.32
4636,Okala,Bajoran,1,7.4,22,DS9,2.32
2549,Ishan Chaye,Bajoran,1,7.4,22,DS9,2.32
4805,Pelin,Unknown,1,7.4,22,DS9,2.32
599,Benten Vek,Unknown,1,7.4,22,DS9,2.32
2434,Horis,Unknown,1,7.4,22,DS9,2.32
3682,Lisa Cusak,Human,1,7.4,22,DS9,2.32
3556,Latara,Bajoran,1,7.3,23,DS9,2.32
5670,Sirella,Klingon,1,7.3,23,DS9,2.32
135,Akorem Laan,Bajoran,1,7.3,23,DS9,2.32
4650,Onara,Bajoran,1,7.3,23,DS9,2.32
2508,Imutta,Bajoran,1,7.3,23,DS9,2.32
3949,Manuele Atoa,Human,1,7.3,23,DS9,2.32
4901,Porta,Bajoran,1,7.3,23,DS9,2.32
776,Brigitte,Human,1,7.5,21,VOY,2.318
3895,Madeline Reed,Human,1,7.5,21,ENT,2.318
4008,Mark Latrelle,Human,1,7.5,21,ENT,2.318
1534,Dumah,B'omar,1,7.5,21,VOY,2.318
3896,Mademoiselle de Neuf,Human,1,7.5,21,VOY,2.318
5115,Rebecca Sullivan,Human,1,7.5,21,DS9,2.318
4066,Mary Reed,Human,1,7.5,21,ENT,2.318
1584,Eddie,Human,1,7.5,21,ENT,2.318
4276,Miller,Unknown,1,7.5,21,VOY,2.318
3193,Katrine,Human,1,7.5,21,VOY,2.318
2003,Gaumen,B'omar,1,7.5,21,VOY,2.318
688,Bobby Davis,Human,1,7.5,21,VOY,2.318
6445,Vance,Human,1,7.5,21,DS9,2.318
5816,Stuart Reed,Human,1,7.5,21,ENT,2.318
5143,Rekelen,Cardassian,1,7.2,24,DS9,2.318
6333,Trena'L,Xyrillian,1,7.2,24,ENT,2.318
774,Bridget,Human,1,7.2,24,VOY,2.318
4477,Natima Lang,Cardassian,1,7.2,24,DS9,2.318
1638,Elizabeth Lense,Human,1,7.2,24,DS9,2.318
122,Ah'len,Xyrillian,1,7.2,24,ENT,2.318
1440,Dillard,Human,1,7.2,24,ENT,2.318
6530,Vorok,Klingon,1,7.2,24,ENT,2.318
2417,Hogue,Cardassian,1,7.2,24,DS9,2.318
4596,Ny Terla,Makull's species,1,7.1,25,VOY,2.313
4799,Pe'Nar Makull,Makull's species,1,7.1,25,VOY,2.313
3560,Latika,Makull's species,1,7.1,25,VOY,2.313
6790,Zayra,Bajoran,1,6.8,29,DS9,2.313
2485,Ibudan,Bajoran,1,6.8,29,DS9,2.313
3525,Lamonay S.,Unknown,1,6.8,29,DS9,2.313
1529,Duggan,Unknown,1,6.4,36,DIS,2.311
6745,Yor,Betelgeusian,1,6.4,36,DIS,2.311
1467,Donald Cory,Human,1,6.5,34,TOS,2.311
4031,Marta,Orion,1,6.5,34,TOS,2.311
1986,Garth,Human,1,6.5,34,TOS,2.311
5748,Ssestar,Selay,1,6.0,46,TNG,2.31
5661,Singh,Human,1,6.0,46,TNG,2.31
506,Badar N'D'D,Antican,1,6.0,46,TNG,2.31
5112,Razka Karn,Bajoran,1,7.0,26,DS9,2.307
6719,Yareth,Rakhari,1,7.0,26,DS9,2.307
2346,Heler,Bajoran,1,7.0,26,DS9,2.307
2261,Hadran,Rakhari,1,7.0,26,DS9,2.307
1141,Croden,Rakhari,1,7.0,26,DS9,2.307
5247,Ro-Kel,Miradorn,1,7.0,26,DS9,2.307
123,Ah-Kel,Miradorn,1,7.0,26,DS9,2.307
3261,Kessick,Xindi-Primate,1,7.7,19,ENT,2.307
2816,Jeffrey Pierce,Human,1,7.7,19,ENT,2.307
4866,Pierce,Human,1,7.8,18,ENT,2.297
5814,Strong,Human,1,7.8,18,ENT,2.297
3910,Magh,Klingon,1,7.8,18,ENT,2.297
4626,Odona,Gideon,1,6.5,33,TOS,2.292
3436,Krodak,Gideon,1,6.5,33,TOS,2.292
2412,Hodin,Gideon,1,6.5,33,TOS,2.292
1420,Devinoni Ral,Human,1,6.3,37,TNG,2.292
3646,Leyor,Caldonian,1,6.3,37,TNG,2.292
626,Bhavani,Barzan,1,6.3,37,TNG,2.292
2126,Goss,Ferengi,1,6.3,37,TNG,2.292
5306,Rojay,Human,1,6.3,37,TNG,2.292
4179,Mendoza,Human,1,6.3,37,TNG,2.292
2142,Graife,Bolian,1,7.3,22,DS9,2.289
1838,Flith,Farian,1,7.3,22,DS9,2.289
80,Abdon,Abdon's species,1,7.3,22,DS9,2.289
947,Chadwick,Human,1,7.3,22,DS9,2.289
961,Charlene,Human,1,7.3,22,VOY,2.289
1007,Chester,Unknown,1,7.3,22,DS9,2.289
3438,Krole,Unknown,1,7.3,22,DS9,2.289
6737,Yint,Unknown,1,7.3,22,DS9,2.289
2812,Jeffrey,Human,1,7.3,22,VOY,2.289
574,Belle,Human,1,7.3,22,VOY,2.289
3651,Liam Bilby,Human,1,7.3,22,DS9,2.289
5057,Raimus,Farian,1,7.3,22,DS9,2.289
3062,K'Kath,Klingon,1,7.3,22,VOY,2.289
4363,Morica Bilby,Human,1,7.3,22,DS9,2.289
6066,Tekoa,Bajoran,1,7.3,22,DS9,2.289
6612,Whatley,Human,1,7.3,22,DS9,2.289
4739,Pardshay,Rotciv,1,7.2,23,DS9,2.288
5825,Sulan,Vidiian,1,7.2,23,VOY,2.288
6033,Tash,Tash's species,1,7.4,21,VOY,2.287
4464,Naroq,Kesat,1,7.4,21,VOY,2.287
6675,Wilson Granger,Human,1,6.2,39,TNG,2.287
1267,Danilo Odell,Human,1,6.2,39,TNG,2.287
754,Brenna Odell,Human,1,6.2,39,TNG,2.287
6487,Victor Granger,Human,1,6.2,39,TNG,2.287
1643,Elizabeth Vallis,Human,1,6.2,39,TNG,2.287
3532,Laneth,Klingon,1,7.9,17,ENT,2.283
2425,Hon-Tihl,Klingon,1,7.0,25,DS9,2.281
2123,Gorta,Dopterian,1,6.7,29,TNG,2.279
5360,Rul the Obscure,Unknown,1,6.7,29,DS9,2.279
4791,Pauley,Human,1,6.7,29,DS9,2.279
3078,K'mtar,Unknown,1,6.7,29,TNG,2.279
6741,Yog,Yridian,1,6.7,29,TNG,2.279
5799,Stol,Ferengi,1,6.7,29,DS9,2.279
4664,Orak,Klingon,1,7.6,19,ENT,2.277
3124,Kalin Trose,Pelian,1,6.4,34,TNG,2.275
3148,Kareel Odan,Trill,1,6.4,34,TNG,2.275
3558,Lathal Bine,Pelian,1,6.4,34,TNG,2.275
3601,Leka Trion,Pelian,1,6.4,34,TNG,2.275
5597,Shari yn Yem,Pandronian,1,8.4,14,LD,2.275
3346,Klingon Encounter holograms,Unknown,1,8.4,14,LD,2.275
1474,Donaldson,Human,1,6.5,32,TNG,2.273
2663,Ja'Dar,Unknown,1,6.5,32,TNG,2.273
2538,Irina Karlovassi,Human,1,7.7,18,ENT,2.267
6383,Udar,Human,1,7.7,18,ENT,2.267
1983,Garos,Malurian,1,7.2,22,ENT,2.258
3069,K'Temang,Klingon,1,7.2,22,DS9,2.258
2216,Grimp,Ferengi,1,7.2,22,DS9,2.258
5177,Riaan,Akaali,1,7.2,22,ENT,2.258
1902,Frool,Ferengi,1,7.2,22,DS9,2.258
3777,Lumas,Caatati,1,7.3,21,VOY,2.256
1379,Dejaren,Serosian,1,7.3,21,VOY,2.256
4322,Moklor,Klingon,1,7.3,21,VOY,2.256
5054,Rahmin,Caatati,1,7.3,21,VOY,2.256
1673,Emony Dax,Trill,1,7.1,23,DS9,2.256
436,Audrid Dax,Trill,1,7.1,23,DS9,2.256
3602,Lela Dax,Trill,1,7.1,23,DS9,2.256
6284,Torias Dax,Trill,1,7.1,23,DS9,2.256
3718,Lonzo,Ferengi,1,7.1,23,DS9,2.256
6214,Tobin Dax,Trill,1,7.1,23,DS9,2.256
2601,J. Hawkings,Human,1,6.2,37,PIC,2.255
86,Abrom,Zeon,1,6.1,39,TOS,2.25
2545,Isak,Zeon,1,6.1,39,TOS,2.25
1681,Eneg,Ekosian,1,6.1,39,TOS,2.25
1276,Daras,Ekosian,1,6.1,39,TOS,2.25
2937,John Gill,Human,1,6.1,39,TOS,2.25
1341,Davod,Zeon,1,6.1,39,TOS,2.25
4160,Melakon,Ekosian,1,6.1,39,TOS,2.25
111,Adolf Hitler,Human,1,6.1,39,TOS,2.25
6044,Taxco,Arbazan,1,6.9,25,DS9,2.248
6427,Vadosia,Bolian,1,6.9,25,DS9,2.248
264,Anara,Bajoran,1,6.9,25,DS9,2.248
3707,Lojal,Vulcan,1,6.9,25,DS9,2.248
3613,Leo,Human,1,7.5,19,ENT,2.247
5353,Ruby,Human,1,7.5,19,ENT,2.247
69,A.G. Robinson,Human,1,7.5,19,ENT,2.247
516,Baltrim,Bajoran,1,6.8,26,DS9,2.241
5669,Sirco Ch'Ano,Bajoran,1,6.8,26,DS9,2.241
4394,Mullibok,Bajoran,1,6.8,26,DS9,2.241
3209,Keena,Bajoran,1,6.8,26,DS9,2.241
3470,Kyle Riker,Human,1,6.2,36,TNG,2.239
2481,Ian Andrew Troi,Human,1,6.4,32,TNG,2.238
3263,Kestra Troi,Betazoid,1,6.4,32,TNG,2.238
2334,Hedril,Cairn,1,6.4,32,TNG,2.238
3953,Maques,Cairn,1,6.4,32,TNG,2.238
79,Abarca,Qomar,1,7.1,22,VOY,2.226
4182,Mera,Bajoran,1,7.1,22,DS9,2.226
6504,Vinka,Qomar,1,7.1,22,VOY,2.226
3065,K'Par Rinn,Argrathi,1,7.1,22,DS9,2.226
6449,Vanik,Vulcan,1,7.1,22,ENT,2.226
3394,Koru,Qomar,1,7.1,22,VOY,2.226
6207,Tincoo,Qomar,1,7.1,22,VOY,2.226
5219,Rifkin,Human,1,7.1,22,DS9,2.226
1606,Ee'char,Argrathi,1,7.1,22,DS9,2.226
461,Azen,Qomar,1,7.1,22,VOY,2.226
990,Charlie Whatley,Human,1,7.1,22,DS9,2.226
2263,Hagath,Hagath's species,1,7.2,21,DS9,2.226
6001,Talura,Talura's species,1,7.2,21,DS9,2.226
4469,Nassuc,Palamarian,1,7.2,21,DS9,2.226
5130,Regent of Palamar,Palamarian,1,7.2,21,DS9,2.226
6111,Tersa,Kazon,1,7.2,21,VOY,2.226
4287,Minnis,Kazon,1,7.2,21,VOY,2.226
1792,Farrakk,Hagath's species,1,7.2,21,DS9,2.226
3879,Mabus,Trabe,1,7.2,21,VOY,2.226
3512,Laas,Changeling,1,7.2,21,DS9,2.226
5522,Scarface,Human,1,6.1,37,TNG,2.219
5684,Slade Bender,Human,1,6.1,37,TNG,2.219
5166,Rex,Human,1,6.1,37,TNG,2.219
4914,Prak,Ferengi,1,6.4,31,TNG,2.218
5568,Serova,Hekaran,1,6.4,31,TNG,2.218
5043,Rabal,Hekaran,1,6.4,31,TNG,2.218
5704,Solin,Vulcan,1,7.4,19,ENT,2.217
5144,Rellus Tagrim,Takret,1,7.4,19,ENT,2.217
5152,Renth,Takret,1,7.4,19,ENT,2.217
4694,Oxilon,Talaxian,1,7.4,19,VOY,2.217
2217,Griselda,Unknown,1,7.4,19,ENT,2.217
2231,Guri,Takret,1,7.4,19,ENT,2.217
4568,Nocona,Nocona's species,1,7.4,19,VOY,2.217
2796,Jean,Unknown,1,7.4,19,ENT,2.217
2446,Hubert Hawkins,Unknown,1,7.4,19,ENT,2.217
1424,Dexa,Talaxian,1,7.4,19,VOY,2.217
4733,Paltani,Takret,1,7.4,19,ENT,2.217
6734,Yeto,Klingon,1,6.8,25,DS9,2.216
5888,T'Kar,Klingon,1,6.8,25,DS9,2.216
3975,Mareel,Unknown,1,6.8,25,DS9,2.216
6474,Verad,Trill,1,6.8,25,DS9,2.216
2145,Gralik Durr,Xindi-Arboreal,1,7.5,18,ENT,2.208
2386,Hester Dealt,Human,1,5.8,44,TNG,2.208
2091,Gladstone,Human,1,5.8,44,TNG,2.208
2484,Ian Troi,Human,1,5.8,44,TNG,2.208
4439,Nalas,Akoszonam,1,5.9,41,DIS,2.205
5842,Susan Khouri,Human,1,7.6,17,ENT,2.197
4183,Mercer,Human,1,7.6,17,ENT,2.197
946,Ch'Targh,Klingon,1,7.0,22,DS9,2.195
3401,Koth,Klingon,1,7.0,22,DS9,2.195
566,Bek,Bajoran,1,7.0,22,DS9,2.195
3442,Kubus Oak,Bajoran,1,7.0,22,DS9,2.195
3875,Ma'Bor Jetrel,Haakonian,1,7.0,22,VOY,2.195
1484,"Doran, daughter of W'mar",Klingon,1,7.0,22,DS9,2.195
1578,Eblan,Bajoran,1,7.0,22,DS9,2.195
4410,N'Garen,Klingon,1,7.0,22,DS9,2.195
3190,Katogh,Klingon,1,7.0,22,DS9,2.195
2089,Giuseppina Pentangeli,Human,1,7.1,21,VOY,2.195
6749,Yost,Unknown,1,7.1,21,VOY,2.195
5905,T'Pera,Vulcan,1,7.1,21,VOY,2.195
5220,Riga,Monean,1,7.1,21,VOY,2.195
959,Chardis,Mislenite,1,7.1,21,VOY,2.195
2828,Jenny Delaney,Human,1,7.1,21,VOY,2.195
3553,Lasaran,Cardassian,1,7.1,21,DS9,2.195
1973,Gantt,Bajoran,1,7.1,21,DS9,2.195
4586,Noss,Unknown,1,7.1,21,VOY,2.195
2548,Ishan,Sakari,1,7.1,21,VOY,2.195
4810,Penk,Penk's species,1,7.1,21,VOY,2.195
819,Burkus,Monean,1,7.1,21,VOY,2.195
4157,Megan Delaney,Human,1,7.1,21,VOY,2.195
1980,Garland,Human,1,6.9,23,DS9,2.193
1486,Dorian Collins,Human,1,6.9,23,DS9,2.193
2806,Jeff,Human,1,6.9,23,DS9,2.193
4637,Okalar,Zolan's species,1,6.9,23,DS9,2.193
1401,Denning,Human,1,6.9,23,DS9,2.193
4748,Parton,Human,1,6.9,23,DS9,2.193
6561,Wainwright,Human,1,6.9,23,DS9,2.193
6197,Tim Watters,Human,1,6.9,23,DS9,2.193
1732,Ethan Novakovich,Human,1,6.9,23,ENT,2.193
3150,Karen Farris,Human,1,6.9,23,DS9,2.193
3974,Mardah,Bajoran,1,6.9,23,DS9,2.193
2436,Hortak,Bajoran,1,6.9,23,DS9,2.193
2361,Henry Burleigh,Human,2,6.89,23,VOY,2.19
560,Beatrice Burleigh,Human,2,6.89,23,VOY,2.19
661,Birta,Ferengi,1,6.5,28,TNG,2.189
2782,Jason Vigo,Human,1,6.5,28,TNG,2.189
6229,Tol,Ferengi,1,6.5,28,TNG,2.189
5478,Sandra Rhodes,Human,1,6.5,28,TNG,2.189
6728,Yeggie,Ferengi,1,7.3,19,VOY,2.187
3283,Khata'n Zshaar,Arkonian,1,7.3,19,ENT,2.187
3623,Leosa,Human,1,7.3,19,VOY,2.187
6807,Zho'Kaan,Arkonian,1,7.3,19,ENT,2.187
5443,Sal,Human,1,7.3,19,ENT,2.187
4533,Nicky Giorgo,Human,1,7.3,19,ENT,2.187
2058,Ghrath,Na'kuhl,1,7.3,19,ENT,2.187
234,Amanda Cole,Human,1,7.3,19,ENT,2.187
4592,Nunk,Ferengi,1,7.3,19,VOY,2.187
3417,Kraul,Na'kuhl,1,7.3,19,ENT,2.187
2904,Joe Prazki,Human,1,7.3,19,ENT,2.187
2010,Gegis,Ferengi,1,7.3,19,VOY,2.187
6818,Zlangco,Unknown,1,6.6,26,DS9,2.175
3010,Joseph,Human,1,6.6,26,DS9,2.175
5770,Stephan,Human,1,6.6,26,DS9,2.175
207,Alixus,Human,1,6.6,26,DS9,2.175
6505,Vinod,Human,1,6.6,26,DS9,2.175
2107,Golin Shel-la,Unknown,1,6.6,26,DS9,2.175
4156,Meg,Human,1,6.6,26,DS9,2.175
4559,Nima,Unknown,1,6.6,26,DS9,2.175
926,Cassandra,Human,1,6.6,26,DS9,2.175
6026,Tarmin,Ullian,1,6.2,32,TNG,2.168
4291,Mira Romaine,Human,1,6.2,32,TOS,2.168
3522,Lakanta,Unknown,1,6.2,32,TNG,2.168
2852,Jev,Ullian,1,6.2,32,TNG,2.168
6562,Wakasa,Human,1,6.2,32,TNG,2.168
6804,Zetarian,Unknown,1,6.2,32,TOS,2.168
6068,Telak,Cardassian,1,6.2,32,TNG,2.168
332,Anthwara,Human,1,6.2,32,TNG,2.168
1339,Davis,Human,1,6.2,32,TNG,2.168
2510,Inad,Ullian,1,6.2,32,TNG,2.168
522,Barbara Brinson,Human,1,7.5,17,LD,2.168
4548,Niko,Unknown,1,7.5,17,LD,2.168
5317,Ron Docent,Human,1,7.5,17,LD,2.168
4527,Nguyen,Human,1,7.5,17,LD,2.168
299,Angie,Human,1,7.5,17,LD,2.168
1049,Clare Raymond,Human,1,9.4,9,TNG,2.164
3510,L.Q. Clemonds,Human,1,9.4,9,TNG,2.164
5067,Ralph Offenhouse,Human,1,9.4,9,TNG,2.164
6143,Thei,Romulan,1,9.4,9,TNG,2.164
6173,Thomas Raymond,Human,1,9.4,9,TNG,2.164
6056,Tebok,Romulan,1,9.4,9,TNG,2.164
3399,Kosst Amojan,Unknown,1,7.0,21,DS9,2.164
5848,Suspiria,Nacene,1,7.0,21,VOY,2.164
2301,Haron,Kazon,1,7.0,21,VOY,2.164
1285,Darod,Augris' species,1,6.9,22,VOY,2.163
4317,Mobara,Bajoran,1,6.9,22,DS9,2.163
934,Caylem,Augris' species,1,6.9,22,VOY,2.163
3557,Latha Mabrin,Bajoran,1,6.9,22,DS9,2.163
437,Augris,Augris' species,1,6.9,22,VOY,2.163
2086,Girani,Bajoran,1,6.9,22,DS9,2.163
5645,Silaran Prin,Cardassian,1,6.9,22,DS9,2.163
777,Brilgar,Bajoran,1,6.9,22,DS9,2.163
3611,Lenaris Holem,Bajoran,1,6.9,22,DS9,2.163
5881,Syvar,Vulcan,1,6.9,22,DS9,2.163
6337,Trentin Fala,Bajoran,1,6.9,22,DS9,2.163
459,Ayelborne,Organian,1,5.7,43,TOS,2.157
6329,Trefayne,Organian,1,5.7,43,TOS,2.157
1059,Claymare,Organian,1,5.7,43,TOS,2.157
6726,Yediq,Nygean,1,7.2,19,VOY,2.157
1608,Egrid,Benkaran,1,7.2,19,VOY,2.157
2976,Joleg,Benkaran,1,7.2,19,VOY,2.157
2496,Iko,Nygean,1,7.2,19,VOY,2.157
6231,Tolen Ren,Banea,1,6.7,24,VOY,2.157
2349,Henard,Human,1,6.7,24,VOY,2.157
3419,Kray,Banea,1,6.7,24,VOY,2.157
4485,Neeka,Unknown,1,6.7,24,VOY,2.157
3661,Lidell Ren,Banea,1,6.7,24,VOY,2.157
1047,Clar,Prime,1,7.6,16,LD,2.153
2744,Janet Brooks,Human,1,6.0,35,TNG,2.15
809,Buck Bokai,Human,1,6.5,26,DS9,2.142
5363,Rumpelstiltskin,Unknown,1,6.5,26,DS9,2.142
5469,San,Unknown,1,5.8,39,DIS,2.14
1716,Erko,Kostolain native,1,6.1,32,TNG,2.133
879,Campio,Kostolain native,1,6.1,32,TNG,2.133
1299,Dathan Alaris,Enaran,1,6.9,21,VOY,2.133
2855,Jhet'leya,Kobali,1,6.9,21,VOY,2.133
1793,Farran,Enaran,1,6.9,21,VOY,2.133
5486,Sanric,Enaran,1,6.9,21,VOY,2.133
1387,Demalos,Enaran,1,6.9,21,VOY,2.133
1886,Fredik,Enaran,1,6.9,21,VOY,2.133
3798,Lyndsay Ballard,Human,1,6.9,21,VOY,2.133
2762,Jareth,Enaran,1,6.9,21,VOY,2.133
4828,Peshar,Enaran,1,6.9,21,VOY,2.133
4956,Q'ret,Kobali,1,6.9,21,VOY,2.133
2844,Jessen,Enaran,1,6.9,21,VOY,2.133
3003,Jor Brel,Enaran,1,6.9,21,VOY,2.133
3383,Korenna Mirell,Enaran,1,6.9,21,VOY,2.133
5051,Rafin,Vori,1,6.8,22,VOY,2.132
1664,Emi,Emi's species,1,6.8,22,DS9,2.132
4022,Marna,Vori,1,6.8,22,VOY,2.132
6328,Treen,Kradin,1,6.8,22,VOY,2.132
4443,Namon,Vori,1,6.8,22,VOY,2.132
3167,Karya,Vori,1,6.8,22,VOY,2.132
4811,Penno,Vori,1,6.8,22,VOY,2.132
790,Brone,Vori,1,6.8,22,VOY,2.132
248,Ambassador,Unknown,1,6.8,22,VOY,2.132
6742,Yolad Belar,Trill,1,6.7,23,DS9,2.129
1117,Cosimo,Unknown,1,6.7,23,VOY,2.129
6585,Weld Ram,Bajoran,1,6.7,23,DS9,2.129
6200,Timor,Trill,1,6.7,23,DS9,2.129
3659,Libby,Human,1,6.7,23,VOY,2.129
5150,Renhol,Trill,1,6.7,23,DS9,2.129
3554,Lasca,Human,1,6.7,23,VOY,2.129
2535,Irene Hansen,Human,1,7.1,19,VOY,2.127
6455,Varn,Varn's species,1,7.1,19,VOY,2.127
6183,Three of Eight,Human,1,7.1,19,VOY,2.127
363,Ardon Broht,Bolian,1,7.1,19,VOY,2.127
3176,Katanay,Bajoran,1,7.1,19,VOY,2.127
1238,Dala,Dala's species,1,7.1,19,VOY,2.127
4316,Mobar,Dala's species,1,7.1,19,VOY,2.127
6733,Yerid,Unknown,1,7.1,19,VOY,2.127
2945,John Kim,Human,1,7.1,19,VOY,2.127
5093,Ravoc,Unknown,1,7.1,19,VOY,2.127
6783,Zar,Dala's species,1,7.1,19,VOY,2.127
6288,Torrey,Human,1,7.1,19,VOY,2.127
6372,Two of Three,Human,1,7.1,19,VOY,2.127
6360,Tulak,Human,1,7.1,19,VOY,2.127
4029,Marseilles,Human,1,7.1,19,VOY,2.127
3471,Kymble,Trill,1,7.1,19,VOY,2.127
4667,Orek,Telsian,1,7.1,19,VOY,2.127
1650,Ellis,Human,1,7.5,16,LD,2.125
6134,The Dog,Unknown,1,7.5,16,LD,2.125
4849,Phibeas,Khwopian,1,7.5,16,LD,2.125
327,Anthony,Unknown,1,7.5,16,LD,2.125
1518,Drew Prachett,Rigelian,1,7.5,16,LD,2.125
1542,Durga,Vulcan,1,7.5,16,LD,2.125
5473,Sanderson,Human,1,7.5,16,LD,2.125
4690,Ottessa Warren,Trill,1,7.5,16,LD,2.125
6069,Telek R'Mor,Romulan,1,6.6,24,VOY,2.124
2052,Gernba,Gelrakian,1,7.2,18,LD,2.12
6502,Vindor,Gelrakian,1,7.2,18,LD,2.12
5562,Sepek,Vulcan,1,8.0,13,TAS,2.111
1708,Erickson,Human,1,8.0,13,TAS,2.111
554,Bates,Human,1,8.0,13,TAS,2.111
6145,Thelin,Andorian,1,8.0,13,TAS,2.111
5757,Stark,Vulcan,1,8.0,13,TAS,2.111
2186,Grey,Human,1,8.0,13,TAS,2.111
169,Aleek-Om,Aurelian,1,8.0,13,TAS,2.111
4601,O'Connor,Human,1,7.3,17,LD,2.11
6373,Ty Kajada,Kobliad,1,6.4,26,DS9,2.109
1541,Durg,Markalian,1,6.4,26,DS9,2.109
5087,Rao Vantika,Kobliad,1,6.4,26,DS9,2.109
5651,Silva La Forge,Human,1,6.2,29,TNG,2.109
3971,Marcus Holt,Human,1,6.2,29,TNG,2.109
1602,Edward M. La Forge,Human,1,6.2,29,TNG,2.109
2053,Gerron,Bajoran,2,6.82,21,VOY,2.108
995,Chell,Bolian,2,6.82,21,VOY,2.108
206,Alixia,Unknown,1,6.8,21,VOY,2.102
3321,Kira Meru,Bajoran,1,6.8,21,DS9,2.102
3323,Kira Pohl,Bajoran,1,6.8,21,DS9,2.102
3324,Kira Reon,Bajoran,1,6.8,21,DS9,2.102
2270,Halb Daier,Bajoran,1,6.8,21,DS9,2.102
551,Basso,Bajoran,1,6.8,21,DS9,2.102
3776,Luma Rahl,Unknown,1,6.8,21,DS9,2.102
1620,Elani,Drayan,1,6.7,22,VOY,2.101
6339,Tressa,Drayan,1,6.7,22,VOY,2.101
593,Bennet,Human,1,6.7,22,VOY,2.101
166,Alcia,Drayan,1,6.7,22,VOY,2.101
1105,Corin,Drayan,1,6.7,22,VOY,2.101
6275,Torak,Klingon,1,6.0,32,TNG,2.098
347,Aquiel Uhnari,Haliian,1,6.0,32,TNG,2.098
4102,Maura,Unknown,1,6.0,32,TNG,2.098
3219,Keith Rocha,Human,1,6.0,32,TNG,2.098
4351,Morag,Klingon,1,6.0,32,TNG,2.098
1048,Clara Sutter,Human,1,6.0,32,TNG,2.098
5851,Sutter,Human,1,6.0,32,TNG,2.098
2544,Isabella,Human,1,6.0,32,TNG,2.098
6368,Turrel,Cardassian,1,6.6,23,DS9,2.098
5232,Riska,Riska's species,1,6.6,23,DS9,2.098
3587,Leanne,Human,1,6.6,23,DS9,2.098
3034,Joxom,Unknown,1,7.0,19,VOY,2.097
4610,O'Zaal,Antarian,1,7.0,19,VOY,2.097
416,Assan,Imhotep,1,7.0,19,VOY,2.097
2536,Irina,Unknown,1,7.0,19,VOY,2.097
1780,Fallit Kot,Unknown,1,6.4,25,DS9,2.085
4169,Melora Pazlar,Elaysian,1,6.4,25,DS9,2.085
409,Ashrock,Yridian,1,6.4,25,DS9,2.085
3649,Li-Paz,Bajoran,1,6.7,21,VOY,2.071
5435,Sahreen,Human,1,6.7,21,VOY,2.071
6537,Vrelk,Malon,1,6.7,21,VOY,2.071
4201,Meyer,Human,1,6.7,21,VOY,2.071
6395,Unferth,Human,1,6.6,22,VOY,2.069
